,age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
4723,28,management,single,tertiary,no,-227,yes,no,unknown,4,298,2,-1,0,unknown,no
4724,36,blue-collar,married,secondary,no,426,yes,no,unknown,2,59,3,-1,0,unknown,no
4725,35,blue-collar,married,primary,no,63,no,yes,cellular,7,243,2,-1,0,unknown,no
4726,36,blue-collar,single,primary,no,4519,yes,no,unknown,23,117,2,-1,0,unknown,no
4727,32,management,married,tertiary,no,1570,no,no,cellular,4,156,1,-1,0,unknown,no
4728,70,retired,married,unknown,no,647,no,no,telephone,10,152,1,348,1,failure,no
4729,26,entrepreneur,married,tertiary,no,38,yes,no,cellular,12,119,1,294,5,failure,no
4730,38,services,married,secondary,no,4392,no,no,cellular,18,23,2,110,2,failure,no
4731,45,blue-collar,married,primary,no,816,yes,no,unknown,2,80,3,-1,0,unknown,no
4732,37,management,single,tertiary,no,-70,no,yes,cellular,29,147,2,-1,0,unknown,no
4733,34,management,single,tertiary,no,621,yes,no,cellular,17,97,1,-1,0,unknown,no
4734,51,services,single,secondary,no,510,no,no,telephone,22,68,4,-1,0,unknown,no
4735,44,self-employed,married,tertiary,no,425,no,no,unknown,6,147,1,-1,0,unknown,no
4736,38,blue-collar,single,primary,no,3132,no,no,cellular,5,304,1,-1,0,unknown,no
4737,34,technician,married,secondary,no,1,no,no,cellular,22,344,3,-1,0,unknown,no
4738,59,blue-collar,married,primary,no,10,yes,no,unknown,7,133,3,-1,0,unknown,no
4739,29,blue-collar,married,primary,no,608,yes,no,unknown,9,184,2,-1,0,unknown,no
4740,48,blue-collar,married,primary,no,683,yes,no,cellular,9,144,5,209,12,failure,no
4741,32,technician,married,tertiary,no,0,yes,no,cellular,19,231,4,-1,0,unknown,no
4742,34,services,married,secondary,no,-333,yes,no,cellular,11,218,4,285,5,failure,no
4743,34,blue-collar,married,primary,no,1309,yes,no,cellular,12,456,2,364,1,failure,no
4744,47,unknown,married,unknown,no,1880,no,no,unknown,18,64,2,-1,0,unknown,no
4745,30,admin.,single,secondary,no,1700,yes,no,cellular,22,279,3,-1,0,unknown,no
4746,44,entrepreneur,married,primary,no,650,yes,no,cellular,6,142,2,-1,0,unknown,no
4747,39,admin.,married,secondary,no,272,yes,yes,cellular,29,199,1,234,2,failure,no
4748,33,self-employed,married,tertiary,no,-103,yes,no,cellular,19,149,2,175,1,failure,no
4749,77,retired,married,tertiary,no,1047,no,no,cellular,30,108,5,-1,0,unknown,no
4750,53,management,single,secondary,no,5558,yes,no,unknown,16,286,3,-1,0,unknown,no
4751,39,technician,divorced,secondary,no,1222,yes,no,unknown,23,451,4,-1,0,unknown,no
4752,43,management,married,tertiary,no,1684,yes,no,cellular,18,435,4,-1,0,unknown,no
4753,46,admin.,single,secondary,no,1790,yes,no,unknown,5,214,5,-1,0,unknown,no
4754,33,self-employed,married,tertiary,no,483,yes,no,cellular,3,280,2,-1,0,unknown,no
4755,29,admin.,divorced,secondary,no,883,no,yes,cellular,8,85,1,-1,0,unknown,no
4756,32,admin.,single,secondary,no,396,yes,no,cellular,18,88,1,364,1,failure,no
4757,35,services,married,tertiary,no,6,yes,yes,cellular,16,316,2,-1,0,unknown,no
4758,47,entrepreneur,married,secondary,no,8480,no,no,cellular,29,137,9,-1,0,unknown,no
4759,40,technician,married,tertiary,no,0,yes,no,cellular,17,383,3,-1,0,unknown,no
4760,42,technician,married,secondary,no,370,no,no,unknown,19,302,5,-1,0,unknown,no
4761,32,blue-collar,married,primary,no,1261,yes,no,unknown,23,132,1,-1,0,unknown,no
4762,29,technician,married,secondary,no,444,yes,no,cellular,21,130,4,-1,0,unknown,no
4763,50,blue-collar,married,secondary,no,2087,yes,no,unknown,14,371,1,-1,0,unknown,no
4764,42,management,divorced,tertiary,no,621,no,yes,cellular,22,87,2,-1,0,unknown,no
4765,49,management,married,tertiary,no,3237,yes,no,unknown,5,232,3,-1,0,unknown,no
4766,35,technician,married,unknown,no,86,yes,no,unknown,12,33,4,-1,0,unknown,no
4767,34,technician,married,secondary,no,0,yes,no,cellular,3,146,1,91,2,other,no
4768,56,management,married,primary,no,-24,yes,no,unknown,7,305,3,-1,0,unknown,no
4769,32,blue-collar,married,secondary,no,49,yes,no,unknown,27,135,5,-1,0,unknown,no
4770,50,admin.,married,secondary,no,-1415,no,no,cellular,19,358,2,-1,0,unknown,no
4771,33,management,married,tertiary,no,1390,no,no,cellular,15,92,2,312,2,failure,no
4772,48,retired,married,primary,yes,-285,no,yes,cellular,19,157,1,-1,0,unknown,no
4773,33,unemployed,married,primary,no,574,yes,no,cellular,20,334,2,-1,0,unknown,no
4774,46,management,married,tertiary,no,1139,no,no,cellular,31,466,4,-1,0,unknown,no
4775,30,services,married,tertiary,no,1019,no,no,cellular,4,155,1,234,1,other,no
4776,35,blue-collar,single,secondary,no,11671,no,no,unknown,6,190,1,-1,0,unknown,no
4777,26,admin.,single,tertiary,no,3672,yes,no,unknown,29,360,5,-1,0,unknown,no
4778,33,blue-collar,married,secondary,no,312,yes,no,unknown,4,151,2,-1,0,unknown,no
4779,31,technician,married,tertiary,no,4315,yes,no,unknown,21,359,1,-1,0,unknown,no
4780,28,blue-collar,single,secondary,no,56,yes,no,unknown,23,66,1,-1,0,unknown,no
4781,34,technician,single,tertiary,no,144,yes,yes,cellular,14,104,1,85,19,failure,no
4782,55,retired,married,secondary,no,120,no,no,cellular,27,43,3,-1,0,unknown,no
4783,45,blue-collar,married,unknown,no,419,no,no,unknown,5,420,1,-1,0,unknown,no
4784,45,blue-collar,married,primary,no,789,no,yes,cellular,29,79,1,-1,0,unknown,no
4785,53,management,married,unknown,no,876,yes,no,telephone,14,214,3,-1,0,unknown,no
4786,52,management,single,tertiary,no,5728,yes,no,cellular,21,79,3,-1,0,unknown,no
4787,46,management,married,tertiary,no,5464,no,no,unknown,20,79,4,-1,0,unknown,no
4788,27,admin.,married,secondary,no,132,no,no,cellular,13,123,2,-1,0,unknown,no
4789,35,management,single,tertiary,no,75,no,yes,cellular,8,82,11,-1,0,unknown,no
4790,29,unemployed,single,secondary,no,670,yes,no,unknown,26,6,1,-1,0,unknown,no
4791,34,technician,single,secondary,no,-269,yes,no,unknown,17,102,3,-1,0,unknown,no
4792,53,blue-collar,married,primary,no,10,yes,no,unknown,19,73,1,-1,0,unknown,no
4793,46,blue-collar,divorced,secondary,no,1480,yes,no,unknown,15,257,1,-1,0,unknown,no
4794,44,management,married,secondary,no,4425,no,no,cellular,30,477,2,-1,0,unknown,no
4795,59,management,married,tertiary,no,261,yes,yes,cellular,21,124,1,-1,0,unknown,no
4796,48,unemployed,married,secondary,no,1811,yes,no,telephone,31,135,3,-1,0,unknown,no
4797,39,blue-collar,married,primary,no,12,no,no,unknown,20,210,2,-1,0,unknown,no
4798,33,unemployed,divorced,secondary,no,0,yes,no,cellular,18,91,2,-1,0,unknown,no
4799,37,admin.,single,secondary,no,192,yes,no,unknown,23,105,2,-1,0,unknown,no
4800,33,admin.,single,secondary,no,-371,yes,yes,cellular,18,221,2,350,4,other,no
4801,45,management,married,tertiary,no,0,no,no,cellular,22,112,3,-1,0,unknown,no
4802,33,management,single,tertiary,no,923,yes,no,cellular,19,1307,3,173,6,failure,no
4803,52,admin.,married,secondary,no,5517,yes,yes,cellular,29,163,2,-1,0,unknown,no
4804,38,blue-collar,married,primary,no,1327,yes,no,cellular,20,277,1,-1,0,unknown,no
4805,30,management,single,tertiary,no,365,yes,no,cellular,13,76,3,-1,0,unknown,no
4806,46,blue-collar,married,primary,no,620,yes,no,cellular,20,174,2,-1,0,unknown,no
4807,33,blue-collar,divorced,secondary,no,474,no,no,cellular,22,400,2,-1,0,unknown,no
4808,25,services,married,secondary,no,-97,yes,no,cellular,6,143,1,-1,0,unknown,no
4809,34,admin.,married,tertiary,no,3520,no,no,cellular,18,95,1,-1,0,unknown,no
4810,46,technician,married,tertiary,no,342,yes,yes,cellular,5,84,1,-1,0,unknown,no
4811,32,admin.,single,secondary,no,6188,yes,yes,cellular,18,147,1,-1,0,unknown,no
4812,45,blue-collar,married,secondary,no,-96,no,no,cellular,28,517,2,-1,0,unknown,no
4813,60,services,married,primary,no,0,no,no,cellular,27,114,9,-1,0,unknown,no
4814,40,blue-collar,married,secondary,no,-313,yes,no,unknown,3,251,2,-1,0,unknown,no
4815,45,admin.,married,secondary,no,358,yes,no,cellular,13,134,2,-1,0,unknown,no
4816,35,admin.,single,secondary,no,0,yes,no,cellular,3,80,1,273,1,failure,no
4817,36,services,married,secondary,no,-260,yes,no,unknown,30,91,2,-1,0,unknown,no
4818,39,management,married,tertiary,no,24,no,no,cellular,1,199,1,-1,0,unknown,no
4819,33,management,married,tertiary,no,113,yes,no,cellular,8,145,2,172,13,other,no
4820,34,services,single,secondary,no,258,yes,no,unknown,4,131,2,-1,0,unknown,no
4821,41,blue-collar,single,primary,no,74,no,no,unknown,9,193,4,-1,0,unknown,no
4822,53,management,married,tertiary,no,800,no,no,cellular,18,90,1,-1,0,unknown,no
4823,46,management,single,secondary,no,5993,no,no,cellular,20,165,1,56,3,failure,no
4824,34,blue-collar,single,secondary,no,39,no,no,cellular,13,254,2,299,3,failure,no
4825,34,management,single,tertiary,no,26575,no,no,cellular,18,93,1,-1,0,unknown,no
4826,41,management,married,tertiary,no,6563,no,no,cellular,27,136,8,-1,0,unknown,no
4827,70,retired,married,primary,no,7781,no,no,cellular,3,222,1,-1,0,unknown,no
4828,44,blue-collar,married,primary,no,6,no,no,cellular,10,338,9,-1,0,unknown,no
4829,44,admin.,married,secondary,no,1305,no,no,cellular,30,72,4,-1,0,unknown,no
4830,31,management,single,tertiary,no,38279,no,no,cellular,16,225,2,-1,0,unknown,no
4831,35,management,single,tertiary,no,3576,yes,no,cellular,19,68,1,-1,0,unknown,no
4832,42,management,single,tertiary,no,706,no,no,cellular,29,132,2,-1,0,unknown,no
4833,43,self-employed,married,secondary,no,5564,no,no,cellular,20,45,5,154,2,failure,no
4834,44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,71,3,347,1,failure,no
4835,56,retired,married,secondary,no,-1,yes,no,unknown,2,45,1,-1,0,unknown,no
4836,46,technician,divorced,unknown,no,103,no,no,unknown,19,158,5,-1,0,unknown,no
4837,33,management,divorced,tertiary,no,219,yes,no,cellular,13,93,1,301,1,failure,no
4838,45,admin.,married,secondary,no,1501,yes,no,cellular,13,189,3,-1,0,unknown,no
4839,37,services,single,secondary,no,174,yes,no,cellular,2,134,1,271,2,failure,no
4840,49,admin.,married,secondary,no,-209,no,no,unknown,30,171,1,-1,0,unknown,no
4841,44,management,married,tertiary,no,647,no,no,unknown,16,226,2,-1,0,unknown,no
4842,31,management,married,tertiary,no,1260,no,yes,unknown,21,93,1,-1,0,unknown,no
4843,57,admin.,divorced,secondary,no,3058,yes,no,unknown,8,268,1,-1,0,unknown,no
4844,39,self-employed,married,tertiary,no,0,no,no,unknown,11,904,4,-1,0,unknown,no
4845,29,services,married,secondary,no,283,no,yes,unknown,26,161,1,-1,0,unknown,no
4846,46,blue-collar,married,primary,no,4,no,yes,unknown,20,166,1,-1,0,unknown,no
4847,32,technician,married,tertiary,no,396,yes,no,cellular,13,205,3,-1,0,unknown,no
4848,31,management,single,tertiary,no,363,no,no,cellular,13,94,2,-1,0,unknown,no
4849,34,services,single,secondary,no,0,yes,no,unknown,5,142,1,-1,0,unknown,no
4850,58,retired,divorced,unknown,no,5920,yes,no,cellular,21,96,1,121,1,failure,no
4851,25,technician,single,secondary,no,616,no,yes,cellular,28,117,4,-1,0,unknown,no
4852,47,entrepreneur,married,tertiary,no,-497,yes,no,cellular,14,176,2,-1,0,unknown,no
4853,60,retired,married,primary,no,-382,yes,no,unknown,26,140,2,-1,0,unknown,no
4854,36,management,married,tertiary,no,428,no,no,unknown,28,121,1,-1,0,unknown,no
4855,46,blue-collar,married,primary,no,2023,yes,no,cellular,21,118,1,-1,0,unknown,no
4856,30,blue-collar,married,primary,no,595,yes,no,unknown,23,231,1,-1,0,unknown,no
4857,35,blue-collar,married,primary,no,202,yes,yes,cellular,11,72,2,-1,0,unknown,no
4858,27,management,single,tertiary,no,438,yes,no,cellular,18,10,5,-1,0,unknown,no
4859,39,technician,divorced,tertiary,no,665,yes,no,cellular,8,133,8,-1,0,unknown,no
4860,54,blue-collar,single,secondary,no,105,yes,no,cellular,17,226,1,326,3,failure,no
4861,59,management,married,unknown,no,8674,no,no,cellular,5,64,1,-1,0,unknown,no
4862,46,blue-collar,married,secondary,no,-27,yes,no,cellular,11,254,1,-1,0,unknown,no
4863,34,technician,married,secondary,no,260,yes,no,cellular,22,142,2,-1,0,unknown,no
4864,37,management,married,tertiary,no,1967,yes,no,cellular,27,774,1,-1,0,unknown,no
4865,35,technician,married,tertiary,no,489,no,no,cellular,5,592,2,-1,0,unknown,no
4866,31,self-employed,married,secondary,no,157,yes,no,unknown,19,285,1,-1,0,unknown,no
4867,54,housemaid,divorced,primary,no,502,yes,no,cellular,20,317,1,-1,0,unknown,no
4868,28,blue-collar,single,primary,no,-457,yes,no,unknown,15,43,9,-1,0,unknown,no
4869,53,housemaid,married,primary,no,1903,no,no,unknown,5,827,1,-1,0,unknown,no
4870,43,technician,divorced,tertiary,no,101,no,no,cellular,19,173,3,-1,0,unknown,no
4871,30,admin.,single,secondary,no,3068,yes,no,cellular,18,227,2,-1,0,unknown,no
4872,48,management,married,unknown,no,375,no,no,cellular,28,290,3,-1,0,unknown,no
4873,46,blue-collar,married,secondary,no,836,no,no,cellular,27,199,4,-1,0,unknown,no
4874,29,blue-collar,married,primary,no,190,no,no,unknown,7,51,1,-1,0,unknown,no
4875,33,self-employed,married,tertiary,no,-103,yes,no,unknown,28,268,1,-1,0,unknown,no
4876,44,services,married,tertiary,no,510,yes,no,unknown,5,421,4,-1,0,unknown,no
4877,42,services,married,secondary,yes,129,no,no,cellular,18,390,3,-1,0,unknown,no
4878,37,blue-collar,married,secondary,no,982,yes,no,cellular,9,231,2,-1,0,unknown,no
4879,36,entrepreneur,married,primary,no,6317,no,no,unknown,12,478,2,-1,0,unknown,no
4880,20,student,single,secondary,no,602,yes,no,cellular,6,373,4,-1,0,unknown,no
4881,48,technician,married,secondary,no,0,yes,no,cellular,21,112,1,-1,0,unknown,no
4882,42,management,married,tertiary,no,484,yes,no,cellular,11,144,2,-1,0,unknown,no
4883,31,technician,single,secondary,no,391,no,no,cellular,13,336,2,-1,0,unknown,no
4884,38,management,single,tertiary,no,0,no,no,cellular,29,95,2,-1,0,unknown,no
4885,36,admin.,married,secondary,no,68,no,yes,cellular,8,85,4,-1,0,unknown,no
4886,37,management,single,tertiary,yes,-25,no,no,unknown,17,136,2,-1,0,unknown,no
4887,41,unemployed,married,secondary,no,510,no,no,cellular,29,61,2,-1,0,unknown,no
4888,33,management,single,tertiary,no,335,no,no,cellular,29,130,4,-1,0,unknown,no
4889,33,blue-collar,married,primary,no,0,yes,no,cellular,20,173,1,-1,0,unknown,no
4890,39,blue-collar,single,secondary,no,-480,yes,yes,cellular,2,147,2,252,3,other,no
4891,33,unknown,single,secondary,no,9,no,no,cellular,19,238,1,-1,0,unknown,no
4892,52,admin.,married,secondary,no,0,no,no,cellular,22,91,2,275,1,failure,no
4893,40,blue-collar,married,primary,no,409,yes,no,unknown,15,191,1,-1,0,unknown,no
4894,27,services,divorced,secondary,no,10,yes,no,cellular,22,527,1,-1,0,unknown,no
4895,57,retired,divorced,primary,no,0,no,no,telephone,28,1037,3,-1,0,unknown,no
4896,37,blue-collar,married,secondary,no,77,yes,no,unknown,15,381,7,-1,0,unknown,no
4897,51,entrepreneur,married,tertiary,no,6659,yes,yes,unknown,15,203,1,-1,0,unknown,no
4898,30,management,single,tertiary,no,44,no,no,cellular,18,82,4,-1,0,unknown,no
4899,71,unknown,married,tertiary,no,353,no,no,cellular,27,208,1,93,2,failure,no
4900,37,admin.,married,secondary,no,-255,yes,no,unknown,26,96,2,-1,0,unknown,no
4901,52,admin.,married,secondary,no,531,no,no,unknown,5,222,1,-1,0,unknown,no
4902,45,technician,married,secondary,no,0,yes,no,unknown,29,155,1,-1,0,unknown,no
4903,34,admin.,single,secondary,no,88,yes,no,unknown,27,169,2,-1,0,unknown,no
4904,27,management,single,tertiary,yes,0,yes,no,unknown,19,352,1,-1,0,unknown,no
4905,36,blue-collar,divorced,secondary,no,-11,no,no,unknown,5,152,2,-1,0,unknown,no
4906,36,technician,married,secondary,no,58,no,no,cellular,3,24,2,-1,0,unknown,no
4907,50,admin.,married,unknown,no,4861,no,no,cellular,17,256,2,-1,0,unknown,no
4908,52,management,married,tertiary,no,0,no,no,unknown,20,166,1,-1,0,unknown,no
4909,47,blue-collar,married,primary,no,206,yes,no,unknown,6,152,1,-1,0,unknown,no
4910,31,blue-collar,married,primary,no,-848,yes,no,unknown,23,559,3,-1,0,unknown,no
4911,49,housemaid,divorced,secondary,no,267,no,no,telephone,9,23,5,-1,0,unknown,no
4912,56,services,divorced,unknown,no,1877,yes,no,unknown,30,86,1,-1,0,unknown,no
4913,49,blue-collar,married,secondary,no,1127,yes,yes,cellular,10,579,1,-1,0,unknown,no
4914,41,management,single,tertiary,no,3947,no,no,telephone,29,63,2,-1,0,unknown,no
4915,46,management,single,tertiary,no,2987,yes,no,cellular,16,318,1,-1,0,unknown,no
4916,54,admin.,married,secondary,no,3136,yes,no,telephone,14,104,1,146,1,failure,no
4917,26,admin.,single,secondary,no,1099,no,no,cellular,15,99,2,225,13,other,no
4918,47,services,divorced,secondary,no,-116,no,yes,cellular,25,160,3,-1,0,unknown,no
4919,45,admin.,married,secondary,no,967,no,no,unknown,9,63,1,-1,0,unknown,no
4920,30,technician,single,tertiary,no,1109,no,no,cellular,22,215,2,-1,0,unknown,no
4921,39,blue-collar,married,primary,no,-119,no,no,unknown,17,135,6,-1,0,unknown,no
4922,54,blue-collar,married,secondary,no,1291,yes,no,unknown,5,266,1,-1,0,unknown,no
4923,28,technician,single,tertiary,no,387,yes,no,cellular,28,455,1,-1,0,unknown,no
4924,35,blue-collar,divorced,primary,no,4401,yes,no,cellular,6,316,2,279,4,failure,no
4925,26,technician,single,secondary,no,1256,no,no,unknown,26,404,1,-1,0,unknown,no
4926,51,self-employed,married,secondary,no,421,yes,no,cellular,14,306,4,-1,0,unknown,no
4927,30,management,single,tertiary,no,2995,yes,no,cellular,18,329,1,-1,0,unknown,no
4928,34,blue-collar,married,secondary,no,-304,yes,yes,unknown,2,178,4,-1,0,unknown,no
4929,42,blue-collar,married,primary,no,402,no,no,cellular,13,31,7,330,17,failure,no
4930,48,services,married,primary,no,222,yes,no,cellular,11,127,2,369,1,failure,no
4931,37,technician,married,secondary,no,712,yes,no,cellular,18,291,2,-1,0,unknown,no
4932,38,technician,married,secondary,no,114,no,no,cellular,11,117,3,-1,0,unknown,no
4933,27,student,single,secondary,no,585,no,no,cellular,28,180,3,-1,0,unknown,no
4934,46,blue-collar,married,secondary,no,6085,yes,yes,unknown,14,311,2,-1,0,unknown,no
4935,33,services,married,secondary,yes,-319,yes,no,cellular,25,142,1,-1,0,unknown,no
4936,39,blue-collar,married,primary,no,4166,no,no,unknown,16,314,3,-1,0,unknown,no
4937,44,blue-collar,married,primary,no,1669,no,no,unknown,19,64,2,-1,0,unknown,no
4938,29,management,married,tertiary,no,877,no,no,cellular,3,166,3,-1,0,unknown,no
4939,31,services,single,secondary,no,3677,yes,no,cellular,5,325,2,-1,0,unknown,no
4940,34,housemaid,married,tertiary,no,1265,yes,no,cellular,17,118,1,164,3,failure,no
4941,45,management,married,tertiary,no,54,yes,no,telephone,13,107,3,-1,0,unknown,no
4942,43,technician,married,secondary,no,8541,yes,no,unknown,23,259,9,-1,0,unknown,no
4943,29,blue-collar,single,tertiary,no,11310,yes,no,cellular,30,436,3,-1,0,unknown,no
4944,57,retired,married,primary,no,318,no,no,cellular,22,371,4,-1,0,unknown,no
4945,38,management,divorced,tertiary,no,4335,yes,no,cellular,18,157,7,179,1,failure,no
4946,59,retired,divorced,primary,no,-138,yes,yes,unknown,8,89,4,-1,0,unknown,no
4947,39,technician,single,secondary,no,-225,no,no,cellular,19,220,1,-1,0,unknown,no
4948,26,services,married,secondary,no,116,no,no,cellular,5,319,2,-1,0,unknown,no
4949,29,admin.,married,secondary,no,943,yes,no,unknown,4,355,1,-1,0,unknown,no
4950,32,management,divorced,secondary,no,-352,no,yes,cellular,6,275,5,-1,0,unknown,no
4951,57,management,married,primary,no,772,yes,no,telephone,8,201,1,292,1,failure,no
4952,29,self-employed,married,tertiary,no,751,yes,no,unknown,23,121,2,-1,0,unknown,no
4953,30,blue-collar,married,primary,no,1480,yes,no,unknown,14,360,2,-1,0,unknown,no
4954,33,services,married,secondary,no,244,yes,no,cellular,18,231,2,-1,0,unknown,no
4955,32,services,married,secondary,no,11512,yes,no,cellular,20,301,1,183,1,failure,no
4956,58,technician,married,secondary,no,1191,no,no,cellular,6,78,2,-1,0,unknown,no
4957,53,retired,divorced,secondary,no,451,no,yes,cellular,11,277,5,-1,0,unknown,no
